,pair_ID,a,b,ambiguous,template
964,964,The fast food restaurant made TV commercials for the same type of snack it had made last year.,The fast food restaurant was making TV commercials for the same type of snack it had made last year.,True,1_RC_ambig_2
965,965,The fast food restaurant tried to sell the same food it had made last year.,The fast food restaurant was trying to sell the same food it had made last year.,True,1_RC_ambig_2
966,966,The fast food restaurant advertised the same type of snack it had made last year.,The fast food restaurant was advertising the same type of snack it had made last year.,True,1_RC_ambig_2
967,967,The restaurant made TV commercials for the same food it had sold last year.,The restaurant was making TV commercials for the same food it had sold last year.,True,1_RC_ambig_2
968,968,The restaurant tried to sell the same food it had sold last year.,The restaurant was trying to sell the same food it had sold last year.,True,1_RC_ambig_2
969,969,The fast food restaurant tried to sell the same food it had cooked last year.,The fast food restaurant was trying to sell the same food it had cooked last year.,True,1_RC_ambig_2
970,970,The restaurant advertised the same type of snack it had cooked last year.,The restaurant was advertising the same type of snack it had cooked last year.,True,1_RC_ambig_2
971,971,The restaurant tried to sell the same food it had cooked last year.,The restaurant was trying to sell the same food it had cooked last year.,True,1_RC_ambig_2
972,972,The fast food restaurant advertised the same food it had made last year.,The fast food restaurant was advertising the same food it had made last year.,True,1_RC_ambig_2
973,973,The fast food restaurant tried to sell the same food it had sold last year.,The fast food restaurant was trying to sell the same food it had sold last year.,True,1_RC_ambig_2
974,974,The fast food restaurant made TV commercials for the same food it had made last year.,The fast food restaurant was making TV commercials for the same food it had made last year.,True,1_RC_ambig_2
975,975,The restaurant advertised the same food it had made last year.,The restaurant was advertising the same food it had made last year.,True,1_RC_ambig_2
976,976,The fast food restaurant advertised the same food it had cooked last year.,The fast food restaurant was advertising the same food it had cooked last year.,True,1_RC_ambig_2
977,977,The restaurant advertised the same food it had sold last year.,The restaurant was advertising the same food it had sold last year.,True,1_RC_ambig_2
978,978,The restaurant tried to sell the same food it had made last year.,The restaurant was trying to sell the same food it had made last year.,True,1_RC_ambig_2
979,979,The restaurant tried to sell the same type of snack it had made last year.,The restaurant was trying to sell the same type of snack it had made last year.,True,1_RC_ambig_2
980,980,The fast food restaurant advertised the same type of snack it had sold last year.,The fast food restaurant was advertising the same type of snack it had sold last year.,True,1_RC_ambig_2
981,981,The restaurant made TV commercials for the same food it had made last year.,The restaurant was making TV commercials for the same food it had made last year.,True,1_RC_ambig_2
982,982,The restaurant made TV commercials for the same type of snack it had made last year.,The restaurant was making TV commercials for the same type of snack it had made last year.,True,1_RC_ambig_2
983,983,The fast food restaurant tried to sell the same type of snack it had sold last year.,The fast food restaurant was trying to sell the same type of snack it had sold last year.,True,1_RC_ambig_2
984,984,The restaurant made TV commercials for the same type of snack it had sold last year.,The restaurant was making TV commercials for the same type of snack it had sold last year.,True,1_RC_ambig_2
985,985,The restaurant tried to sell the same type of snack it had cooked last year.,The restaurant was trying to sell the same type of snack it had cooked last year.,True,1_RC_ambig_2
986,986,The fast food restaurant made TV commercials for the same food it had sold last year.,The fast food restaurant was making TV commercials for the same food it had sold last year.,True,1_RC_ambig_2
987,987,The restaurant made TV commercials for the same food it had cooked last year.,The restaurant was making TV commercials for the same food it had cooked last year.,True,1_RC_ambig_2
988,988,The restaurant tried to sell the same type of snack it had sold last year.,The restaurant was trying to sell the same type of snack it had sold last year.,True,1_RC_ambig_2
989,989,The fast food restaurant advertised the same food it had sold last year.,The fast food restaurant was advertising the same food it had sold last year.,True,1_RC_ambig_2
990,990,The fast food restaurant tried to sell the same type of snack it had cooked last year.,The fast food restaurant was trying to sell the same type of snack it had cooked last year.,True,1_RC_ambig_2
991,991,The fast food restaurant made TV commercials for the same food it had cooked last year.,The fast food restaurant was making TV commercials for the same food it had cooked last year.,True,1_RC_ambig_2
992,992,The fast food restaurant made TV commercials for the same type of snack it had sold last year.,The fast food restaurant was making TV commercials for the same type of snack it had sold last year.,True,1_RC_ambig_2
993,993,The restaurant made TV commercials for the same type of snack it had cooked last year.,The restaurant was making TV commercials for the same type of snack it had cooked last year.,True,1_RC_ambig_2
994,994,The undergraduate stayed in the same apartment she had lived in.,The undergraduate was staying in the same apartment she had lived in.,True,1_RC_ambig_2
995,995,The undergraduate stayed in the same dorm room he had lived in.,The undergraduate was staying in the same dorm room he had lived in.,True,1_RC_ambig_2
996,996,The student stayed in the same dorm room he had slept in.,The student was staying in the same dorm room he had slept in.,True,1_RC_ambig_2
997,997,The undergraduate occupied the same tiny bedroom she had slept in.,The undergraduate was occupying the same tiny bedroom she had slept in.,True,1_RC_ambig_2
998,998,The student occupied the same dorm room he had slept in.,The student was occupying the same dorm room he had slept in.,True,1_RC_ambig_2
999,999,The student occupied the same dorm room she had slept in.,The student was occupying the same dorm room she had slept in.,True,1_RC_ambig_2
1000,1000,The undergraduate occupied the same dorm room she had lived in.,The undergraduate was occupying the same dorm room she had lived in.,True,1_RC_ambig_2
1001,1001,The student occupied the same dorm room she had lived in.,The student was occupying the same dorm room she had lived in.,True,1_RC_ambig_2
1002,1002,The student stayed in the same apartment he had lived in.,The student was staying in the same apartment he had lived in.,True,1_RC_ambig_2
1003,1003,The undergraduate occupied the same apartment she had lived in.,The undergraduate was occupying the same apartment she had lived in.,True,1_RC_ambig_2
1004,1004,The student occupied the same tiny bedroom he had slept in.,The student was occupying the same tiny bedroom he had slept in.,True,1_RC_ambig_2
1005,1005,The student stayed in the same tiny bedroom she had slept in.,The student was staying in the same tiny bedroom she had slept in.,True,1_RC_ambig_2
1006,1006,The student occupied the same apartment she had lived in.,The student was occupying the same apartment she had lived in.,True,1_RC_ambig_2
1007,1007,The undergraduate stayed in the same apartment he had slept in.,The undergraduate was staying in the same apartment he had slept in.,True,1_RC_ambig_2
1008,1008,The undergraduate occupied the same apartment he had slept in.,The undergraduate was occupying the same apartment he had slept in.,True,1_RC_ambig_2
1009,1009,The student occupied the same tiny bedroom he had lived in.,The student was occupying the same tiny bedroom he had lived in.,True,1_RC_ambig_2
1010,1010,The undergraduate occupied the same tiny bedroom he had slept in.,The undergraduate was occupying the same tiny bedroom he had slept in.,True,1_RC_ambig_2
1011,1011,The undergraduate occupied the same tiny bedroom she had lived in.,The undergraduate was occupying the same tiny bedroom she had lived in.,True,1_RC_ambig_2
1012,1012,The student stayed in the same apartment she had slept in.,The student was staying in the same apartment she had slept in.,True,1_RC_ambig_2
1013,1013,The undergraduate stayed in the same dorm room he had slept in.,The undergraduate was staying in the same dorm room he had slept in.,True,1_RC_ambig_2
1014,1014,The student occupied the same apartment he had lived in.,The student was occupying the same apartment he had lived in.,True,1_RC_ambig_2
1015,1015,The undergraduate stayed in the same tiny bedroom he had lived in.,The undergraduate was staying in the same tiny bedroom he had lived in.,True,1_RC_ambig_2
1016,1016,The student occupied the same dorm room he had lived in.,The student was occupying the same dorm room he had lived in.,True,1_RC_ambig_2
1017,1017,The student occupied the same tiny bedroom she had slept in.,The student was occupying the same tiny bedroom she had slept in.,True,1_RC_ambig_2
1018,1018,The undergraduate stayed in the same tiny bedroom she had slept in.,The undergraduate was staying in the same tiny bedroom she had slept in.,True,1_RC_ambig_2
1019,1019,The student occupied the same apartment he had slept in.,The student was occupying the same apartment he had slept in.,True,1_RC_ambig_2
1020,1020,The undergraduate occupied the same tiny bedroom he had lived in.,The undergraduate was occupying the same tiny bedroom he had lived in.,True,1_RC_ambig_2
1021,1021,The student stayed in the same tiny bedroom he had slept in.,The student was staying in the same tiny bedroom he had slept in.,True,1_RC_ambig_2
1022,1022,The undergraduate occupied the same apartment he had lived in.,The undergraduate was occupying the same apartment he had lived in.,True,1_RC_ambig_2
1023,1023,The student stayed in the same dorm room she had lived in.,The student was staying in the same dorm room she had lived in.,True,1_RC_ambig_2
1024,1024,The undergraduate occupied the same dorm room he had slept in.,The undergraduate was occupying the same dorm room he had slept in.,True,1_RC_ambig_2
1025,1025,The undergraduate stayed in the same apartment he had lived in.,The undergraduate was staying in the same apartment he had lived in.,True,1_RC_ambig_2
1026,1026,The student stayed in the same tiny bedroom she had lived in.,The student was staying in the same tiny bedroom she had lived in.,True,1_RC_ambig_2
1027,1027,The student stayed in the same tiny bedroom he had lived in.,The student was staying in the same tiny bedroom he had lived in.,True,1_RC_ambig_2
1028,1028,The student occupied the same tiny bedroom she had lived in.,The student was occupying the same tiny bedroom she had lived in.,True,1_RC_ambig_2
1029,1029,The undergraduate stayed in the same apartment she had slept in.,The undergraduate was staying in the same apartment she had slept in.,True,1_RC_ambig_2
1030,1030,The undergraduate occupied the same dorm room he had lived in.,The undergraduate was occupying the same dorm room he had lived in.,True,1_RC_ambig_2
1031,1031,The student stayed in the same apartment she had lived in.,The student was staying in the same apartment she had lived in.,True,1_RC_ambig_2
1032,1032,The student stayed in the same dorm room he had lived in.,The student was staying in the same dorm room he had lived in.,True,1_RC_ambig_2
1033,1033,The undergraduate stayed in the same dorm room she had lived in.,The undergraduate was staying in the same dorm room she had lived in.,True,1_RC_ambig_2
1034,1034,The undergraduate stayed in the same dorm room she had slept in.,The undergraduate was staying in the same dorm room she had slept in.,True,1_RC_ambig_2
1035,1035,The undergraduate stayed in the same tiny bedroom he had slept in.,The undergraduate was staying in the same tiny bedroom he had slept in.,True,1_RC_ambig_2
1036,1036,The student stayed in the same apartment he had slept in.,The student was staying in the same apartment he had slept in.,True,1_RC_ambig_2
1037,1037,The student stayed in the same dorm room she had slept in.,The student was staying in the same dorm room she had slept in.,True,1_RC_ambig_2
1038,1038,The undergraduate stayed in the same tiny bedroom she had lived in.,The undergraduate was staying in the same tiny bedroom she had lived in.,True,1_RC_ambig_2
1039,1039,The undergraduate occupied the same dorm room she had slept in.,The undergraduate was occupying the same dorm room she had slept in.,True,1_RC_ambig_2
1040,1040,The undergraduate occupied the same apartment she had slept in.,The undergraduate was occupying the same apartment she had slept in.,True,1_RC_ambig_2
1041,1041,The student occupied the same apartment she had slept in.,The student was occupying the same apartment she had slept in.,True,1_RC_ambig_2
1042,1042,The analyst analyzed the raw data the data engineer had collected.,The analyst was analyzing the raw data the data engineer had collected.,True,1_RC_ambig_2
1043,1043,The data analyst processed the customer data the data engineer had collected.,The data analyst was processing the customer data the data engineer had collected.,True,1_RC_ambig_2
1044,1044,The data analyst wrote a program to process the customer data the data engineer had collected.,The data analyst was writing a program to process the customer data the data engineer had collected.,True,1_RC_ambig_2
1045,1045,The data scientist processed the customer data the data engineer had collected.,The data scientist was processing the customer data the data engineer had collected.,True,1_RC_ambig_2
1046,1046,The data analyst analyzed the data the data engineer had collected.,The data analyst was analyzing the data the data engineer had collected.,True,1_RC_ambig_2
1047,1047,The analyst wrote a program to process the data the data engineer had collected.,The analyst was writing a program to process the data the data engineer had collected.,True,1_RC_ambig_2
1048,1048,The analyst analyzed the customer data the data engineer had collected.,The analyst was analyzing the customer data the data engineer had collected.,True,1_RC_ambig_2
1049,1049,The data scientist processed the raw data the data engineer had collected.,The data scientist was processing the raw data the data engineer had collected.,True,1_RC_ambig_2
1050,1050,The analyst processed the raw data the data engineer had collected.,The analyst was processing the raw data the data engineer had collected.,True,1_RC_ambig_2
1051,1051,The data analyst wrote a program to process the raw data the data engineer had collected.,The data analyst was writing a program to process the raw data the data engineer had collected.,True,1_RC_ambig_2
1052,1052,The data scientist wrote a program to process the data the data engineer had collected.,The data scientist was writing a program to process the data the data engineer had collected.,True,1_RC_ambig_2
1053,1053,The data analyst processed the data the data engineer had collected.,The data analyst was processing the data the data engineer had collected.,True,1_RC_ambig_2
1054,1054,The analyst wrote a program to process the raw data the data engineer had collected.,The analyst was writing a program to process the raw data the data engineer had collected.,True,1_RC_ambig_2
1055,1055,The analyst processed the customer data the data engineer had collected.,The analyst was processing the customer data the data engineer had collected.,True,1_RC_ambig_2
1056,1056,The data scientist wrote a program to process the raw data the data engineer had collected.,The data scientist was writing a program to process the raw data the data engineer had collected.,True,1_RC_ambig_2
1057,1057,The analyst processed the data the data engineer had collected.,The analyst was processing the data the data engineer had collected.,True,1_RC_ambig_2
1058,1058,The data scientist analyzed the raw data the data engineer had collected.,The data scientist was analyzing the raw data the data engineer had collected.,True,1_RC_ambig_2
1059,1059,The data scientist analyzed the data the data engineer had collected.,The data scientist was analyzing the data the data engineer had collected.,True,1_RC_ambig_2
1060,1060,The analyst wrote a program to process the customer data the data engineer had collected.,The analyst was writing a program to process the customer data the data engineer had collected.,True,1_RC_ambig_2
1061,1061,The data analyst analyzed the customer data the data engineer had collected.,The data analyst was analyzing the customer data the data engineer had collected.,True,1_RC_ambig_2
1062,1062,The data analyst analyzed the raw data the data engineer had collected.,The data analyst was analyzing the raw data the data engineer had collected.,True,1_RC_ambig_2
1063,1063,The data analyst wrote a program to process the data the data engineer had collected.,The data analyst was writing a program to process the data the data engineer had collected.,True,1_RC_ambig_2
1064,1064,The data scientist wrote a program to process the customer data the data engineer had collected.,The data scientist was writing a program to process the customer data the data engineer had collected.,True,1_RC_ambig_2
1065,1065,The analyst analyzed the data the data engineer had collected.,The analyst was analyzing the data the data engineer had collected.,True,1_RC_ambig_2
1066,1066,The data scientist analyzed the customer data the data engineer had collected.,The data scientist was analyzing the customer data the data engineer had collected.,True,1_RC_ambig_2
1067,1067,The data scientist processed the data the data engineer had collected.,The data scientist was processing the data the data engineer had collected.,True,1_RC_ambig_2
1068,1068,The data analyst processed the raw data the data engineer had collected.,The data analyst was processing the raw data the data engineer had collected.,True,1_RC_ambig_2
